L_arm1, 0.50667
L_arm2, 0.563463
L_arm3, 0.249605
L_wrist, 1.65876
R_arm1, -1.56813
R_arm2, 0.0154261
R_arm3, -0.323753
R_wrist, 1.65876
waist, -0.820363
