L_arm1, -0.876155
L_arm2, 0.0139626
L_arm3, -0.105592
L_wrist, 1.65876
R_arm1, -2.3082
R_arm2, 0.010472
R_arm3, 0.125664
R_wrist, 1.65876
waist, -0
