L_arm1, 0.50648
L_arm2, 0.563654
L_arm3, 0.247889
L_wrist, 1.65876
R_arm1, -2.1947
R_arm2, 0.0142816
R_arm3, -0.318031
R_wrist, 1.65876
waist, -0.82227
