L_arm1, -0.911062
L_arm2, -0.0628319
L_arm3, -0.0113446
L_wrist, 1.65876
R_arm1, -2.0909
R_arm2, 0.0253073
R_arm3, 0.0715586
R_wrist, 1.65876
waist, -0
