L_arm1, 0.535281
L_arm2, 0.596465
L_arm3, 0.117233
L_wrist, 1.65876
R_arm1, -0.313643
R_arm2, 0.0116114
R_arm3, -0.311164
R_wrist, 1.65876
waist, 0
