L_arm1, 0.534709
L_arm2, 0.593985
L_arm3, 0.117042
L_wrist, 1.65876
R_arm1, -0.936593
R_arm2, 0.0127558
R_arm3, -0.314215
R_wrist, 1.65876
waist, -0.815785
