L_arm1, -0.882264
L_arm2, -0.0698131
L_arm3, 0.0811578
L_wrist, 1.65876
R_arm1, -2.22355
R_arm2, 0.010472
R_arm3, 0.00349052
R_wrist, 1.65876
waist, -0
