<<<<<<< HEAD
L_arm1, -1.24966
L_arm2, -0.0253073
L_arm3, -0.00436337
R_arm1, -2.02633
R_arm2, 0.0322886
R_arm3, 7.54979e-08
waist, -0
=======
waist, -1.34914
>>>>>>> eb549057ba43854931e22e9eeb0d37f7b7d40077
