L_arm1, -0.774926
L_arm2, -0.00610866
L_arm3, -0.00698133
L_wrist, 1.65876
R_arm1, -2.37016
R_arm2, 0.0366519
R_arm3, -0.010472
R_wrist, 1.65876
waist, -0
