L_arm1, -0.877028
L_arm2, -0.0366519
L_arm3, -0.122173
L_wrist, 1.65876
R_arm1, -2.36754
R_arm2, 0.00174536
R_arm3, -0.018326
R_wrist, 1.65876
waist, -0
