L_arm1, 0.53509
L_arm2, 0.59761
L_arm3, 0.117614
L_wrist, 1.65876
R_arm1, -0.93583
R_arm2, 0.013328
R_arm3, -0.314215
R_wrist, 1.65876
waist, -0.8299
