L_arm1, -1.05243
L_arm2, -0.0436332
L_arm3, -0.0541052
L_wrist, 1.65876
R_arm1, -2.1677
R_arm2, 0.01309
R_arm3, 0.0951205
R_wrist, 1.65876
waist, -0
