L_arm1, -1.10567
L_arm2, -0.00174536
L_arm3, -0.190241
L_wrist, 1.65876
R_arm1, -2.22704
R_arm2, 0.00523598
R_arm3, 0.0925024
R_wrist, 1.65876
waist, -0
