L_arm1, 0.5349
L_arm2, 0.594367
L_arm3, 0.745714
L_wrist, 1.65876
R_arm1, -0.939645
R_arm2, 0.0119928
R_arm3, -0.316886
R_wrist, 1.65876
waist, -0.503738
