L_arm1, 0.50648
L_arm2, 0.565752
L_arm3, 0.249224
L_wrist, 1.65876
R_arm1, -2.19508
R_arm2, 0.0131372
R_arm3, -0.319175
R_wrist, 1.65876
waist, -0.819982
