L_arm1, -1.03323
L_arm2, -0.0523599
L_arm3, 0.0453786
L_wrist, 1.65876
R_arm1, -2.241
R_arm2, 0.0200713
R_arm3, 0.0689405
R_wrist, 1.65876
waist, -0
