bpm=250.00
5	 1.000	 1	 1	 1	 0	 1	 2
5	 1.000	 1	 1	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 3	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 3	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 3	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 3	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 3	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 3	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 3	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 3	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 1	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 1	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 1	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 1	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 1	 0	 1	 0	 1	 2
5	 0.500	 0	 1	 0	 1	 0	 2
5	 0.500	 1	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 2	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 2	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 2	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 2	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 2	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 2	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 0.500	 0	 2	 0	 1	 0	 2
5	 0.500	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 3	 0	 1	 0	 1	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 0	 1	 0	 1	 0	 2
5	 1.000	 2	 0	 1	 0	 1	 2
