L_arm1, -0.980002
L_arm2, -1.45705e-08
L_arm3, -0.11781
L_wrist, 1.65876
R_arm1, -2.58745
R_arm2, -0.0226893
R_arm3, 0.0942477
R_wrist, 1.65876
waist, -0
