CAN_ID,p_des,p_act,tff_des,tff_act
0x0004,0,-0.000190735,0.00171661,-0.00610542
0x0004,4.8405e-05,-0.000190735,0.00210385,-0.00610542
0x0004,0.000193807,-0.000190735,0.00326707,-0.00610542
0x0004,0.00043602,-0.000190735,0.00520477,0.00610542
0x0004,0.000775136,-0.000190735,0.0079177,0.00610542
0x0004,0.00121106,-0.000190735,0.0114051,0.00610542
0x0004,0.0017438,-0.000190735,0.015667,0.00610542
0x0004,0.00237334,-0.000190735,0.0207034,0.0305252
0x0004,0.00309961,-0.000190735,0.0265135,0.0183144
0x0004,0.00392259,-0.000190735,0.0330973,0.0305252
0x0004,0.00484228,-0.000190735,0.0404549,0.0305252
0x0004,0.00585851,-0.000190735,0.0485847,0.0427341
0x0004,0.00697126,-0.000190735,0.0574867,0.0671558
0x0004,0.00818045,-0.000190735,0.0671602,0.0671558
0x0004,0.00948608,-0.000190735,0.0776052,0.0793648
0x0004,0.010888,-0.000190735,0.088821,0.0915756
0x0004,0.0123862,-0.000190735,0.100806,0.115995
0x0004,0.0139804,-0.000190735,0.11356,0.140415
0x0004,0.0156708,-0.000190735,0.127083,0.152626
0x0004,0.0174571,-0.000190735,0.141373,0.177046
0x0004,0.0193391,-0.000190735,0.156429,0.189255
0x0004,0.0213168,-0.000190735,0.172251,0.225885
0x0004,0.0233902,0.000190735,0.185405,0.250305
0x0004,0.025559,-0.000190735,0.206188,0.262516
0x0004,0.0278232,0.000190735,0.220869,0.286936
0x0004,0.0301825,0.000190735,0.239743,0.335775
0x0004,0.0326367,0.000190735,0.259377,0.360195
0x0004,0.035186,0.000572205,0.276338,0.384615
0x0004,0.0378299,0.000572205,0.297489,0.421246
0x0004,0.0405684,0.000572205,0.319397,0.433455
0x0004,0.0434012,0.00133514,0.335194,0.409035
0x0004,0.0463283,0.00286102,0.344877,0.311356
0x0004,0.0493494,0.00514984,0.348447,0.201466
0x0004,0.0524644,0.00782013,0.349334,0.115995
0x0004,0.0556731,0.0116348,0.340671,0.0793648
0x0004,0.0589752,0.0146866,0.339622,0.0427341
0x0004,0.0623705,0.0177383,0.339319,0.054945
0x0004,0.0658589,0.0204086,0.343194,0.0915756
0x0004,0.0694402,0.0230789,0.347811,0.140415
0x0004,0.073114,0.0253677,0.356602,0.152626
0x0004,0.0768802,0.028038,0.362699,0.177046
0x0004,0.0807387,0.0303268,0.372968,0.189255
0x0004,0.084689,0.0326166,0.383962,0.201466
0x0004,0.0887309,0.0352869,0.392265,0.177046
0x0004,0.0928643,0.0379572,0.401299,0.189255
0x0004,0.0970888,0.0410089,0.40763,0.152626
0x0004,0.101404,0.0448236,0.407821,0.0671558
0x0004,0.10581,0.0490198,0.405305,0.0915756
0x0004,0.110307,0.052453,0.410377,0.103785
0x0004,0.114893,0.0555048,0.419604,0.164835
0x0004,0.11957,0.0585566,0.429549,0.201466
0x0004,0.124336,0.0616083,0.44021,0.189255
0x0004,0.129191,0.0650415,0.448152,0.140415
0x0004,0.134135,0.0684748,0.456805,0.177046
0x0004,0.139167,0.0722895,0.462734,0.152626
0x0004,0.144288,0.0764856,0.465936,0.128204
0x0004,0.149497,0.0810633,0.466409,0.115995
0x0004,0.154794,0.0852594,0.471017,0.103785
0x0004,0.160178,0.0890741,0.479756,0.152626
0x0004,0.165649,0.0925074,0.492625,0.189255
0x0004,0.171207,0.096323,0.502745,0.177046
0x0004,0.176851,0.100519,0.510132,0.140415
0x0004,0.182581,0.105097,0.514773,0.115995
0x0004,0.188396,0.110437,0.513233,0.128204
0x0004,0.194297,0.115015,0.51924,0.115995
0x0004,0.200283,0.119593,0.525928,0.103785
0x0004,0.206353,0.123789,0.536725,0.152626
0x0004,0.212508,0.128366,0.544763,0.152626
0x0004,0.218746,0.133326,0.550037,0.164835
0x0004,0.225068,0.138666,0.552545,0.164835
0x0004,0.231472,0.144007,0.555718,0.140415
0x0004,0.23796,0.148966,0.562984,0.103785
0x0004,0.244529,0.153925,0.570909,0.128204
0x0004,0.25118,0.158885,0.579479,0.128204
0x0004,0.257913,0.164226,0.585275,0.140415
0x0004,0.264727,0.170329,0.584854,0.140415
0x0004,0.271621,0.176051,0.58851,0.152626
0x0004,0.278596,0.181392,0.596239,0.128204
0x0004,0.28565,0.186732,0.604607,0.140415
0x0004,0.292783,0.192454,0.610176,0.164835
0x0004,0.299995,0.198176,0.616376,0.152626
0x0004,0.307286,0.204661,0.616336,0.128204
0x0004,0.314655,0.210383,0.623786,0.140415
0x0004,0.322101,0.216105,0.631856,0.128204
0x0004,0.329624,0.22221,0.6371,0.164835
0x0004,0.337223,0.228695,0.639533,0.164835
0x0004,0.344899,0.23518,0.642573,0.164835
0x0004,0.35265,0.241283,0.649653,0.128204
0x0004,0.360477,0.247768,0.6539,0.128204
0x0004,0.368378,0.254253,0.658745,0.115995
0x0004,0.376353,0.26112,0.660749,0.164835
0x0004,0.384402,0.267986,0.663343,0.152626
0x0004,0.392525,0.274471,0.669955,0.0915756
0x0004,0.40072,0.280956,0.67715,0.115995
0x0004,0.408986,0.287824,0.681479,0.177046
0x0004,0.417325,0.295072,0.682958,0.177046
0x0004,0.425735,0.301938,0.688438,0.128204
0x0004,0.434216,0.308805,0.694484,0.0915756
0x0004,0.442766,0.315671,0.70109,0.177046
0x0004,0.451386,0.3233,0.701387,0.189255
0x0004,0.460076,0.330548,0.70567,0.140415
0x0004,0.468833,0.337796,0.7105,0.128204
0x0004,0.477659,0.345045,0.715866,0.140415
0x0004,0.486552,0.352674,0.718347,0.213675
0x0004,0.495512,0.360304,0.721363,0.128204
0x0004,0.504539,0.367933,0.724909,0.128204
0x0004,0.513631,0.375563,0.728981,0.152626
0x0004,0.522788,0.383574,0.730143,0.189255
0x0004,0.53201,0.391203,0.735253,0.140415
0x0004,0.541296,0.399214,0.737445,0.0793648
0x0004,0.550646,0.407226,0.740135,0.177046
0x0004,0.560058,0.415236,0.743338,0.177046
0x0004,0.569533,0.423247,0.747038,0.115995
0x0004,0.57907,0.431258,0.751234,0.115995
0x0004,0.588667,0.439651,0.752485,0.177046
0x0004,0.598326,0.448043,0.75422,0.140415
0x0004,0.608044,0.456435,0.756436,0.103785
0x0004,0.617822,0.464446,0.762561,0.140415
0x0004,0.627658,0.473602,0.758847,0.189255
0x0004,0.637553,0.481613,0.765906,0.128204
0x0004,0.647505,0.490387,0.76656,0.103785
0x0004,0.657515,0.499161,0.767669,0.152626
0x0004,0.66758,0.507935,0.769231,0.152626
0x0004,0.677702,0.516708,0.771237,0.0915756
0x0004,0.687878,0.525482,0.773683,0.164835
0x0004,0.698109,0.534638,0.773123,0.189255
0x0004,0.708393,0.543412,0.776436,0.115995
0x0004,0.718731,0.552186,0.780175,0.128204
0x0004,0.729121,0.561341,0.7809,0.201466
0x0004,0.739564,0.570497,0.782042,0.140415
0x0004,0.750057,0.579652,0.783593,0.103785
0x0004,0.760602,0.588807,0.78555,0.164835
0x0004,0.771196,0.598345,0.784463,0.140415
0x0004,0.781839,0.607882,0.783782,0.0793648
0x0004,0.792532,0.617037,0.786922,0.189255
0x0004,0.803272,0.626574,0.787014,0.177046
0x0004,0.814059,0.63611,0.787482,0.0915756
0x0004,0.824894,0.645647,0.788325,0.164835
0x0004,0.835774,0.655565,0.786103,0.189255
0x0004,0.846699,0.665103,0.787669,0.0793648
0x0004,0.85767,0.675021,0.786167,0.128204
0x0004,0.868684,0.684558,0.78845,0.177046
0x0004,0.879741,0.694476,0.787646,0.0793648
0x0004,0.890842,0.704013,0.790617,0.128204
0x0004,0.901984,0.714694,0.783623,0.177046
0x0004,0.913167,0.724232,0.787251,0.0915756
0x0004,0.924391,0.73415,0.787779,0.128204
0x0004,0.935655,0.74445,0.785191,0.177046
0x0004,0.946958,0.754749,0.782919,0.0915756
0x0004,0.958299,0.764668,0.784387,0.128204
0x0004,0.969679,0.774967,0.782724,0.189255
0x0004,0.981095,0.784886,0.784782,0.0915756
0x0004,0.992548,0.795186,0.783707,0.140415
0x0004,1.00404,0.805486,0.782917,0.189255
0x0004,1.01556,0.815785,0.782406,0.0915756
0x0004,1.02712,0.826467,0.778737,0.152626
0x0004,1.03871,0.836766,0.778767,0.177046
0x0004,1.05033,0.847067,0.779053,0.054945
0x0004,1.06199,0.857748,0.776171,0.164835
0x0004,1.07368,0.868048,0.776973,0.128204
0x0004,1.08539,0.878729,0.774588,0.0427341
0x0004,1.09714,0.889791,0.76901,0.189255
0x0004,1.10892,0.900091,0.770531,0.128204
0x0004,1.12072,0.910773,0.768838,0.103785
0x0004,1.13256,0.921454,0.767375,0.213675
0x0004,1.14442,0.932136,0.766129,0.103785
0x0004,1.15631,0.942817,0.765093,0.0915756
0x0004,1.16822,0.953879,0.760829,0.189255
0x0004,1.18016,0.964561,0.760196,0.0793648
0x0004,1.19212,0.975624,0.756315,0.152626
0x0004,1.2041,0.986305,0.756062,0.177046
0x0004,1.21611,0.997368,0.752557,0.054945
0x0004,1.22814,1.00843,0.749227,0.164835
0x0004,1.24019,1.01911,0.749499,0.128204
0x0004,1.25226,1.03017,0.746502,0.0915756
0x0004,1.26435,1.04124,0.743652,0.189255
0x0004,1.27646,1.05268,0.73753,0.103785
0x0004,1.28859,1.06336,0.738419,0.128204
0x0004,1.30073,1.07481,0.732581,0.177046
0x0004,1.31289,1.08587,0.730309,0.0793648
0x0004,1.32507,1.09693,0.728157,0.152626
0x0004,1.33726,1.108,0.726133,0.140415
0x0004,1.34947,1.11944,0.720793,0.0793648
0x0004,1.36169,1.13088,0.715561,0.189255
0x0004,1.37392,1.14233,0.710431,0.0915756
0x0004,1.38617,1.15339,0.708833,0.128204
0x0004,1.39843,1.16484,0.703885,0.177046
0x0004,1.41069,1.1759,0.702463,0.054945
0x0004,1.42297,1.18734,0.697687,0.152626
0x0004,1.43526,1.19879,0.692984,0.128204
0x0004,1.44755,1.20985,0.69178,0.0793648
0x0004,1.45986,1.22168,0.683763,0.201466
0x0004,1.47217,1.23274,0.682675,0.0915756
0x0004,1.48448,1.24418,0.678202,0.140415
0x0004,1.4968,1.25601,0.670339,0.177046
0x0004,1.50913,1.26707,0.669379,0.054945
0x0004,1.52146,1.27851,0.665016,0.177046
0x0004,1.53379,1.29034,0.657236,0.128204
0x0004,1.54612,1.3014,0.65635,0.0793648
0x0004,1.55846,1.31285,0.652043,0.189255
0x0004,1.5708,1.32467,0.644308,0.0671558
0x0004,1.58313,1.33574,0.64344,0.140415
0x0004,1.59547,1.34756,0.635689,0.128204
0x0004,1.6078,1.35901,0.631369,0.0671558
0x0004,1.62014,1.37045,0.62703,0.201466
0x0004,1.63247,1.3819,0.622668,0.0915756
0x0004,1.64479,1.39334,0.618275,0.128204
0x0004,1.65711,1.40516,0.610412,0.177046
0x0004,1.66943,1.41661,0.605931,0.0427341
0x0004,1.68174,1.42844,0.597978,0.177046
0x0004,1.69404,1.43988,0.593401,0.115995
0x0004,1.70633,1.4517,0.585332,0.0915756
0x0004,1.71862,1.46315,0.580627,0.164835
0x0004,1.7309,1.47459,0.575842,0.054945
0x0004,1.74317,1.48642,0.567554,0.152626
0x0004,1.75542,1.49786,0.562613,0.128204
0x0004,1.76767,1.50931,0.557582,0.0793648
0x0004,1.7799,1.52075,0.552454,0.213675
0x0004,1.79212,1.5322,0.547215,0.0915756
0x0004,1.80433,1.54364,0.541876,0.140415
0x0004,1.81652,1.55547,0.532984,0.140415
0x0004,1.8287,1.56691,0.527407,0.0427341
0x0004,1.84086,1.57835,0.521702,0.189255
0x0004,1.85301,1.59018,0.512431,0.115995
0x0004,1.86513,1.60163,0.506444,0.103785
0x0004,1.87724,1.61345,0.496888,0.164835
0x0004,1.88933,1.6249,0.490615,0.054945
0x0004,1.9014,1.63596,0.487617,0.128204
0x0004,1.91345,1.6474,0.481023,0.128204
0x0004,1.92548,1.65885,0.474251,0.0793648
0x0004,1.93749,1.67029,0.467314,0.177046
0x0004,1.94948,1.68174,0.460192,0.0793648
0x0004,1.96144,1.69318,0.452887,0.128204
0x0004,1.97337,1.70462,0.445387,0.140415
0x0004,1.98529,1.71607,0.437691,0.0671558
0x0004,1.99717,1.72751,0.42978,0.164835
0x0004,2.00903,1.73896,0.421667,0.128204
0x0004,2.02087,1.75002,0.416773,0.0915756
0x0004,2.03267,1.76146,0.40822,0.177046
0x0004,2.04445,1.77291,0.399443,0.054945
0x0004,2.0562,1.78397,0.393855,0.152626
0x0004,2.06792,1.79541,0.384603,0.140415
0x0004,2.0796,1.80648,0.378537,0.0427341
0x0004,2.09126,1.81792,0.368789,0.177046
0x0004,2.10288,1.82898,0.36222,0.115995
0x0004,2.11448,1.84005,0.355386,0.0915756
0x0004,2.12603,1.85111,0.348272,0.189255
0x0004,2.13756,1.86255,0.337463,0.0793648
0x0004,2.14904,1.87362,0.329805,0.140415
0x0004,2.1605,1.88468,0.321863,0.140415
0x0004,2.17191,1.89574,0.313631,0.0427341
0x0004,2.18329,1.90719,0.301658,0.152626
0x0004,2.19463,1.91787,0.29626,0.115995
0x0004,2.20594,1.92893,0.287122,0.0793648
0x0004,2.2172,1.93999,0.277667,0.164835
0x0004,2.22843,1.95106,0.267894,0.054945
0x0004,2.23961,1.96212,0.257796,0.115995
0x0004,2.25075,1.9728,0.250797,0.164835
0x0004,2.26185,1.98348,0.243465,0.0305252
0x0004,2.27291,1.99454,0.232365,0.128204
0x0004,2.28392,2.00523,0.224348,0.115995
0x0004,2.29489,2.01591,0.215979,0.054945
0x0004,2.30582,2.02659,0.207253,0.164835
0x0004,2.3167,2.03765,0.194722,0.115995
0x0004,2.32753,2.04795,0.188699,0.0793648
0x0004,2.33832,2.05863,0.178868,0.177046
0x0004,2.34906,2.06931,0.16866,0.0793648
0x0004,2.35975,2.07961,0.161502,0.0793648
0x0004,2.3704,2.09029,0.150519,0.164835
0x0004,2.38099,2.1006,0.142569,0.0671558
0x0004,2.39154,2.1109,0.134226,0.115995
0x0004,2.40203,2.12158,0.122042,0.164835
0x0004,2.41247,2.13149,0.116316,0.054945
0x0004,2.42286,2.14179,0.106743,0.128204
0x0004,2.4332,2.15248,0.0933151,0.164835
0x0004,2.44348,2.16278,0.0828867,0.0671558
0x0004,2.45371,2.17269,0.075469,0.140415
0x0004,2.46389,2.18299,0.0641832,0.164835
0x0004,2.47401,2.19291,0.0558901,0.0427341
0x0004,2.48408,2.20283,0.0471506,0.140415
0x0004,2.49409,2.21313,0.0345278,0.152626
0x0004,2.50404,2.22305,0.0248718,0.0427341
0x0004,2.51393,2.23259,0.0181999,0.140415
0x0004,2.52377,2.24289,0.00419426,0.152626
0x0004,2.53355,2.25242,-0.00341415,0.0671558
0x0004,2.54327,2.26196,-0.0114975,0.140415
0x0004,2.55293,2.27188,-0.0234928,0.164835
0x0004,2.56252,2.2818,-0.035985,0.0671558
0x0004,2.57206,2.29095,-0.0420885,0.128204
0x0004,2.58153,2.30049,-0.0521212,0.177046
0x0004,2.59095,2.31041,-0.0660849,0.0793648
0x0004,2.6003,2.31956,-0.0736856,0.103785
0x0004,2.60958,2.3291,-0.085227,0.152626
0x0004,2.6188,2.33864,-0.0972834,0.0671558
0x0004,2.62796,2.34779,-0.106434,0.0793648
0x0004,2.63705,2.35695,-0.116089,0.152626
0x0004,2.64608,2.3661,-0.126276,0.103785
0x0004,2.65504,2.37526,-0.136993,0.0793648
0x0004,2.66393,2.38441,-0.148245,0.140415
0x0004,2.67276,2.39357,-0.160038,0.115995
0x0004,2.68152,2.40234,-0.16894,0.0671558
0x0004,2.69021,2.41112,-0.178399,0.128204
0x0004,2.69883,2.41989,-0.188401,0.128204
0x0004,2.70738,2.42866,-0.19896,0.054945
0x0004,2.71586,2.43744,-0.210082,0.115995
0x0004,2.72427,2.44621,-0.221766,0.164835
0x0004,2.73261,2.45499,-0.234021,0.0915756
0x0004,2.74087,2.46338,-0.243417,0.0427341
0x0004,2.74907,2.47215,-0.25683,0.140415
0x0004,2.75719,2.48016,-0.26395,0.152626
0x0004,2.76524,2.48856,-0.275089,0.0427341
0x0004,2.77321,2.49657,-0.283386,0.103785
0x0004,2.78112,2.50496,-0.29571,0.152626
0x0004,2.78894,2.51335,-0.308626,0.103785
0x0004,2.79669,2.52098,-0.315281,0.0671558
0x0004,2.80437,2.52937,-0.329405,0.115995
0x0004,2.81197,2.53738,-0.340714,0.164835
0x0004,2.81949,2.5454,-0.352628,0.0915756
0x0004,2.82694,2.55303,-0.361724,0.0305252
0x0004,2.83431,2.56104,-0.374873,0.128204
0x0004,2.8416,2.56867,-0.385213,0.140415
0x0004,2.84881,2.57668,-0.399611,0.0793648
0x0004,2.85594,2.58392,-0.407775,0.054945
0x0004,2.863,2.59155,-0.420007,0.128204
0x0004,2.86997,2.59918,-0.432884,0.140415
0x0004,2.87687,2.60643,-0.442961,0.0793648
0x0004,2.88368,2.6133,-0.450251,0.0427341
0x0004,2.89041,2.62055,-0.461618,0.140415
0x0004,2.89706,2.62818,-0.477074,0.128204
0x0004,2.90363,2.63504,-0.486317,0.0915756
0x0004,2.91012,2.64191,-0.496216,0.0671558
0x0004,2.91652,2.64878,-0.506777,0.115995
0x0004,2.92285,2.65564,-0.518002,0.164835
0x0004,2.92909,2.66251,-0.529901,0.0793648
0x0004,2.93524,2.66938,-0.542462,0.0671558
0x0004,2.94131,2.67586,-0.552266,0.0915756
0x0004,2.9473,2.68273,-0.566176,0.103785
0x0004,2.9532,2.68921,-0.577334,0.128204
0x0004,2.95901,2.6957,-0.589175,0.0793648
0x0004,2.96474,2.7018,-0.598268,0.054945
0x0004,2.97039,2.7079,-0.608047,0.0915756
0x0004,2.97594,2.71439,-0.621949,0.115995
0x0004,2.98141,2.72049,-0.633121,0.115995
0x0004,2.9868,2.7266,-0.644981,0.0915756
0x0004,2.9921,2.73232,-0.654108,0.0671558
0x0004,2.9973,2.73804,-0.663935,0.0915756
0x0004,3.00243,2.74414,-0.677898,0.128204
0x0004,3.00746,2.74987,-0.689137,0.115995
0x0004,3.0124,2.75559,-0.70108,0.0915756
0x0004,3.01726,2.76093,-0.710306,0.103785
0x0004,3.02202,2.76627,-0.720243,0.103785
0x0004,3.0267,2.77199,-0.734333,0.115995
0x0004,3.03129,2.77771,-0.749138,0.103785
0x0004,3.03578,2.78267,-0.757806,0.0671558
0x0004,3.04019,2.78725,-0.763757,0.054945
0x0004,3.0445,2.79221,-0.773866,0.0915756
0x0004,3.04873,2.79717,-0.784699,0.0915756
0x0004,3.05286,2.80251,-0.799697,0.0915756
0x0004,3.0569,2.80747,-0.811996,0.0671558
0x0004,3.06085,2.81205,-0.821591,0.0793648
0x0004,3.06471,2.81662,-0.831923,0.128204
0x0004,3.06848,2.82082,-0.839559,0.103785
0x0004,3.07215,2.82502,-0.847932,0.103785
0x0004,3.07573,2.82998,-0.863915,0.103785
0x0004,3.07922,2.83455,-0.877208,0.0915756
0x0004,3.08262,2.83875,-0.887809,0.0915756
0x0004,3.08592,2.84295,-0.899158,0.0915756
0x0004,3.08913,2.84638,-0.904396,0.128204
0x0004,3.09224,2.85019,-0.913809,0.128204
0x0004,3.09526,2.85439,-0.927406,0.103785
0x0004,3.09819,2.85859,-0.941753,0.0915756
0x0004,3.10102,2.86278,-0.956858,0.0671558
0x0004,3.10376,2.8666,-0.96928,0.0793648
0x0004,3.10641,2.86965,-0.975595,0.103785
0x0004,3.10896,2.87308,-0.986101,0.128204
0x0004,3.11141,2.87613,-0.993931,0.152626
0x0004,3.11377,2.87919,-1.00253,0.152626
0x0004,3.11603,2.88186,-1.00844,0.103785
0x0004,3.1182,2.88529,-1.02199,0.103785
0x0004,3.12028,2.88949,-1.04317,0.054945
0x0004,3.12225,2.89254,-1.05482,0.0427341
0x0004,3.12414,2.89559,-1.06722,0.0915756
0x0004,3.12592,2.89788,-1.07353,0.152626
0x0004,3.12761,2.90017,-1.08061,0.164835
0x0004,3.12921,2.90207,-1.08502,0.164835
0x0004,3.1307,2.90398,-1.0902,0.164835
0x0004,3.13211,2.90665,-1.10303,0.128204
0x0004,3.13341,2.90894,-1.11318,0.0915756
0x0004,3.13462,2.91161,-1.12754,0.0427341
0x0004,3.13573,2.9139,-1.13924,0.0671558
0x0004,3.13675,2.91657,-1.15514,0.0305252
