CAN_ID,p_des,p_act,tff_des,tff_act
0x0001,0,-0.000190735,0.00972748,-0.177046
0x0001,0.000775136,0.000190735,0.0290293,-0.0671558
0x0001,0.00309961,0.000953674,0.106343,-0.0793648
0x0001,0.00697126,0.00286102,0.202651,-0.128204
0x0001,0.0123862,0.00476837,0.376121,-0.0183144
0x0001,0.0193391,0.00743866,0.587582,0.115995
0x0001,0.0278232,0.0108719,0.836692,0.323565
0x0001,0.0378299,0.0165939,1.0452,0.421246
0x0001,0.0493494,0.0257492,1.15426,0.311356
0x0001,0.0623705,0.0391016,1.12434,0.213675
0x0001,0.0768802,0.0543604,1.07163,0.0305252
0x0001,0.0928643,0.0700006,1.07318,0.0671558
0x0001,0.110307,0.0856409,1.14766,-0.115995
0x0001,0.129191,0.101282,1.29415,0.0915756
0x0001,0.149497,0.117685,1.47291,0.0305252
0x0001,0.171207,0.135614,1.64399,0.201466
0x0001,0.194297,0.155832,1.7674,0.177046
0x0001,0.218746,0.177577,1.88087,0.054945
0x0001,0.244529,0.203135,1.86655,0.0305252
0x0001,0.271621,0.229458,1.87871,0.0793648
0x0001,0.299995,0.258068,1.8383,0.0427341
0x0001,0.329624,0.285916,1.89945,0.0915756
0x0001,0.360477,0.313764,2.0219,0.0915756
0x0001,0.392525,0.342755,2.14571,0.140415
0x0001,0.425735,0.372511,2.2887,0.189255
0x0001,0.460076,0.404173,2.39096,0.177046
0x0001,0.495512,0.437743,2.45071,0.140415
0x0001,0.53201,0.473221,2.46624,-0.00610542
0x0001,0.569533,0.509842,2.47471,-0.140415
0x0001,0.608044,0.548371,2.43527,-0.0183144
0x0001,0.647505,0.5869,2.44338,0.0183144
0x0001,0.687878,0.625048,2.51646,-0.152626
0x0001,0.729121,0.663196,2.6331,-0.103785
0x0001,0.771196,0.70325,2.69405,0.103785
0x0001,0.814059,0.74445,2.73604,-0.0671558
0x0001,0.85767,0.785649,2.81537,-0.00610542
0x0001,0.901984,0.828374,2.85211,0.0427341
0x0001,0.946958,0.873388,2.80509,-0.140415
0x0001,0.992548,0.919166,2.74994,-0.00610542
0x0001,1.03871,0.963798,2.78172,-0.177046
0x0001,1.08539,1.00881,2.82026,-0.0671558
0x0001,1.13256,1.05383,2.88276,-0.103785
0x0001,1.18016,1.09922,2.94742,-0.00610542
0x0001,1.22814,1.14691,2.91468,-0.0427341
0x0001,1.27646,1.19421,2.91825,-0.140415
0x0001,1.32507,1.24304,2.85854,-0.0183144
0x0001,1.37392,1.29225,2.79147,-0.201466
0x0001,1.42297,1.3407,2.7731,-0.164835
0x0001,1.47217,1.38914,2.76197,-0.0793648
0x0001,1.52146,1.43721,2.77515,-0.262516
0x0001,1.5708,1.48413,2.84914,0.0183144
0x0001,1.62014,1.53258,2.84531,-0.164835
0x0001,1.66943,1.58064,2.85854,-0.0671558
0x0001,1.71862,1.631,2.75013,-0.0305252
0x0001,1.76767,1.68059,2.67333,-0.225885
0x0001,1.81652,1.72904,2.6452,-0.189255
0x0001,1.86513,1.77901,2.52716,-0.128204
0x0001,1.91345,1.82708,2.49182,-0.274725
0x0001,1.96144,1.87324,2.53685,-0.0427341
0x0001,2.00903,1.92054,2.50424,-0.213675
0x0001,2.0562,1.96784,2.45006,-0.054945
0x0001,2.10288,2.01438,2.41079,-0.103785
0x0001,2.14904,2.06092,2.34524,-0.201466
0x0001,2.19463,2.10632,2.30954,-0.054945
0x0001,2.23961,2.15248,2.20418,-0.250305
0x0001,2.28392,2.19863,2.0658,-0.0427341
0x0001,2.32753,2.24212,2.0284,-0.286936
0x0001,2.3704,2.28637,1.91475,-0.128204
0x0001,2.41247,2.32757,1.91733,-0.115995
0x0001,2.45371,2.36954,1.83942,-0.225885
0x0001,2.49409,2.40921,1.83469,0.0305252
0x0001,2.53355,2.45003,1.72607,-0.225885
0x0001,2.57206,2.48894,1.66718,-0.152626
0x0001,2.60958,2.52823,1.53947,-0.0427341
0x0001,2.64608,2.56638,1.41881,-0.140415
0x0001,2.68152,2.60262,1.34238,-0.299145
0x0001,2.71586,2.63886,1.21117,-0.250305
0x0001,2.74907,2.67319,1.12071,-0.0915756
0x0001,2.78112,2.70562,1.0694,-0.0183144
0x0001,2.81197,2.7369,1.01672,0.0183144
0x0001,2.8416,2.76741,0.941735,0.0427341
0x0001,2.86997,2.79755,0.823467,0.054945
0x0001,2.89706,2.82616,0.718944,0.0427341
0x0001,2.92285,2.85363,0.607292,-0.0427341
0x0001,2.9473,2.88033,0.4679,-0.115995
0x0001,2.97039,2.90589,0.318936,-0.225885
0x0001,2.9921,2.92878,0.237051,-0.274725
0x0001,3.0124,2.95014,0.162914,-0.0793648
0x0001,3.03129,2.96922,0.134303,-0.00610542
0x0001,3.04873,2.98791,0.0531454,-0.164835
0x0001,3.06471,3.00584,-0.0620465,0.054945
0x0001,3.07922,3.023,-0.212036,-0.164835
0x0001,3.09224,3.03903,-0.378131,-0.115995
0x0001,3.10376,3.05276,-0.502526,-0.152626
0x0001,3.11377,3.06535,-0.644218,-0.140415
0x0001,3.12225,3.0745,-0.686931,-0.103785
0x0001,3.12921,3.08251,-0.747823,-0.103785
0x0001,3.13462,3.09052,-0.885641,-0.0915756
0x0001,3.13849,3.09663,-1.00338,-0.0305252
0x0001,3.14082,3.0993,-1.02335,0.115995
0x0001,3.14159,3.10082,-1.06241,0.140415
0x0001,3.14082,3.10197,-1.15952,0.103785
0x0001,3.13849,3.10197,-1.27575,0.177046
0x0001,3.13462,3.10121,-1.43043,0.0671558
0x0001,3.12921,3.10044,-1.66225,-0.128204
0x0001,3.12225,3.09739,-1.85428,-0.115995
0x0001,3.11377,3.09091,-1.94769,-0.103785
0x0001,3.10376,3.08213,-2.00056,-0.189255
0x0001,3.09224,3.07336,-2.12908,-0.177046
0x0001,3.07922,3.06268,-2.2354,-0.115995
0x0001,3.06471,3.04971,-2.29942,-0.164835
0x0001,3.04873,3.03597,-2.39823,-0.0915756
0x0001,3.03129,3.02033,-2.47266,-0.128204
0x0001,3.0124,3.00393,-2.58028,-0.0793648
0x0001,2.9921,2.98562,-2.66177,-0.0915756
0x0001,2.97039,2.96616,-2.755,-0.164835
0x0001,2.9473,2.94556,-2.85893,-0.00610542
0x0001,2.92285,2.92306,-2.93355,-0.0427341
0x0001,2.89706,2.8994,-3.01646,-0.164835
0x0001,2.86997,2.87423,-3.08702,-0.152626
0x0001,2.8416,2.84791,-3.16335,-0.103785
0x0001,2.81197,2.82006,-3.22449,-0.0305252
0x0001,2.78112,2.79107,-3.2886,-0.00610542
0x0001,2.74907,2.76093,-3.35398,0.0183144
0x0001,2.71586,2.72965,-3.4192,-0.00610542
0x0001,2.68152,2.69722,-3.4825,-0.0427341
0x0001,2.64608,2.66403,-3.56175,-0.128204
0x0001,2.60958,2.62818,-3.55783,-0.0915756
0x0001,2.57206,2.59308,-3.64406,-0.0183144
0x0001,2.53355,2.55722,-3.74086,0.152626
0x0001,2.49409,2.51907,-3.76836,0.00610542
0x0001,2.45372,2.48016,-3.80259,-0.115995
0x0001,2.41247,2.44087,-3.86087,0.0915756
0x0001,2.3704,2.40082,-3.92177,0.0671558
0x0001,2.32753,2.35885,-3.92489,-0.0915756
0x0001,2.28392,2.31689,-3.96535,0.140415
0x0001,2.23961,2.2734,-3.9631,-0.0183144
0x0001,2.19463,2.2303,-4.01341,0.140415
0x0001,2.14905,2.18566,-4.01661,0.00610542
0x0001,2.10288,2.14065,-4.0289,0.103785
0x0001,2.0562,2.09487,-4.02859,0.00610542
0x0001,2.00903,2.0491,-4.05217,0.177046
0x0001,1.96144,2.00332,-4.09737,-0.0305252
0x0001,1.91346,1.95716,-4.1424,0.189255
0x0001,1.86513,1.90948,-4.12657,-0.0305252
0x0001,1.81652,1.86179,-4.12522,0.115995
0x0001,1.76767,1.81334,-4.09707,0.103785
0x0001,1.71862,1.76413,-4.0397,0.0305252
0x0001,1.66943,1.7153,-4.00915,0.250305
0x0001,1.62014,1.66724,-4.02239,0.0793648
0x0001,1.5708,1.61803,-3.97964,0.0915756
0x0001,1.52146,1.56996,-3.99527,0.189255
0x0001,1.47217,1.52113,-3.96955,0.00610542
0x0001,1.42297,1.47231,-3.93901,0.152626
0x0001,1.37392,1.42424,-3.94004,0.115995
0x0001,1.32507,1.37541,-3.89244,0.0305252
0x0001,1.27646,1.32696,-3.85213,0.213675
0x0001,1.22814,1.2789,-3.8168,0.054945
0x0001,1.18016,1.23045,-3.74515,0.128204
0x0001,1.13256,1.182,-3.65417,0.238094
0x0001,1.08539,1.13432,-3.58049,0.0427341
0x0001,1.03871,1.08778,-3.54125,0.274725
0x0001,0.992547,1.042,-3.51467,0.0305252
0x0001,0.946958,0.996223,-3.45951,0.238094
0x0001,0.901983,0.951209,-3.41249,0.0183144
0x0001,0.85767,0.90734,-3.39084,0.213675
0x0001,0.81406,0.863852,-3.35344,-0.00610542
0x0001,0.771196,0.820363,-3.2787,0.213675
0x0001,0.729122,0.777256,-3.18396,0.00610542
0x0001,0.687878,0.734913,-3.08665,0.201466
0x0001,0.647506,0.693332,-2.98463,0.164835
0x0001,0.608044,0.652895,-2.89542,0.0671558
0x0001,0.569533,0.613985,-2.83658,0.250305
0x0001,0.53201,0.575456,-2.74773,0.164835
0x0001,0.495512,0.53769,-2.64658,0.00610542
0x0001,0.460076,0.50145,-2.57014,0.0427341
0x0001,0.425735,0.465972,-2.47781,0.225885
0x0001,0.392525,0.430877,-2.34848,0.274725
0x0001,0.360477,0.397688,-2.25823,0.201466
0x0001,0.329624,0.365644,-2.16667,0.152626
0x0001,0.299995,0.335507,-2.1111,0.128204
0x0001,0.271621,0.306516,-2.05124,0.115995
0x0001,0.244529,0.277905,-1.94667,0.140415
0x0001,0.218746,0.25082,-1.85453,0.177046
0x0001,0.194297,0.224117,-1.71511,0.262516
0x0001,0.171207,0.198558,-1.5661,0.201466
0x0001,0.149497,0.175288,-1.46483,0.054945
0x0001,0.129191,0.153543,-1.37118,0.054945
0x0001,0.110307,0.132944,-1.26481,0.225885
0x0001,0.0928643,0.113871,-1.16419,0.103785
0x0001,0.0768802,0.0967045,-1.08792,0.0305252
0x0001,0.0623705,0.0803003,-0.976792,0.152626
0x0001,0.0493494,0.065423,-0.869101,-0.0183144
0x0001,0.03783,0.0516901,-0.744696,0.128204
0x0001,0.0278233,0.0398645,-0.641929,0.0793648
0x0001,0.0193392,0.028801,-0.501891,0.103785
0x0001,0.0123863,0.0200272,-0.402072,0.0427341
0x0001,0.00697126,0.0127792,-0.303178,0.0915756
0x0001,0.00309961,0.00591278,-0.146571,0.140415
0x0001,0.000775042,0.00171661,-0.0487952,0.054945
0x0001,0,0.000572205,-0.0291824,-0.103785
0x0001,0.000775136,0.000953674,-0.00988059,-0.0793648
0x0001,0.00309961,0.00209808,0.0479781,-0.201466
0x0001,0.00697126,0.00324249,0.183196,-0.0793648
0x0001,0.0123862,0.0043869,0.395576,-0.00610542
0x0001,0.0193391,0.00705719,0.607037,0.128204
0x0001,0.0278232,0.0108719,0.836692,0.311356
0x0001,0.0378299,0.0165939,1.0452,0.421246
0x0001,0.0493494,0.0257492,1.15426,0.286936
0x0001,0.0623705,0.0391016,1.12434,0.201466
0x0001,0.0768802,0.0543604,1.07163,0.0183144
0x0001,0.0928643,0.0700006,1.07318,0.0671558
0x0001,0.110307,0.0856409,1.14766,-0.128204
