CAN_ID,p_des,p_act,tff_des,tff_act
0x0001,0,-0.0207901,1.16009,-0.0305252
0x0001,0.0193391,-0.0185013,2.09602,0.421246
0x0001,0.0768802,-0.00705719,4.6222,0.982906
0x0001,0.171207,0.0226974,8.14984,1.39805
0x0001,0.299995,0.084115,11.8061,2.54579
0x0001,0.460076,0.187495,14.8419,3.60806
0x0001,0.647505,0.339704,16.6573,4.62149
0x0001,0.85767,0.537309,17.19,4.1453
0x0001,1.08539,0.768101,16.8366,4.36508
0x0001,1.32507,1.01759,16.0975,3.59585
0x0001,1.5708,1.2705,15.4997,2.1917
0x0001,1.81652,1.53334,14.3483,2.02076
0x0001,2.0562,1.79274,13.0558,1.08059
0x0001,2.28392,2.05673,10.8505,-0.103785
0x0001,2.49409,2.31613,7.93481,-4.69475
0x0001,2.68152,2.56065,4.59889,-6.47741
0x0001,2.8416,2.76741,1.86613,-8.01587
0x0001,2.97039,2.91924,0.477533,-7.22222
0x0001,3.06471,3.00965,0.62064,-4.54823
0x0001,3.12225,3.0581,1.08203,-2.03297
0x0001,3.14159,3.09052,0.336377,-0.299145
0x0001,3.12225,3.12066,-2.40893,-0.00610542
0x0001,3.06471,3.1424,-6.787,-1.47131
0x0001,2.97039,3.13287,-11.4428,-3.09524
0x0001,2.8416,3.07069,-15.0565,-4.41392
0x0001,2.68152,2.94671,-16.9429,-5.29304
0x0001,2.49409,2.76856,-17.3107,-5.06105
0x0001,2.28392,2.55722,-17.0772,-4.36508
0x0001,2.0562,2.32567,-16.6812,-3.52259
0x0001,1.81652,2.08228,-16.2827,-3.46154
0x0001,1.5708,1.83242,-15.8551,-1.93529
0x0001,1.32507,1.57149,-14.8102,-0.714285
0x0001,1.08539,1.31056,-13.4325,0.799755
0x0001,0.85767,1.05612,-11.7594,2.66789
0x0001,0.647506,0.809682,-9.56744,3.96215
0x0001,0.460076,0.585374,-7.35969,4.98779
0x0001,0.299996,0.380522,-4.73334,5.8547
0x0001,0.171207,0.217631,-2.72747,5.83028
0x0001,0.0768802,0.0997562,-1.33799,4.7558
0x0001,0.0193392,0.0268936,-0.437009,3.18071
0x0001,0,-0.0146866,0.819511,2.10623
0x0001,0.0193391,-0.0326166,2.88366,1.49573
0x0001,0.0768802,-0.0284195,5.81422,1.64225
0x0001,0.171207,0.00705719,9.02257,2.13065
0x0001,0.299995,0.0787745,12.1041,2.9243
0x0001,0.460076,0.195888,14.3736,3.59585
0x0001,0.647505,0.356871,15.6994,4.01099
0x0001,0.85767,0.559815,15.9341,3.00977
0x0001,1.08539,0.782598,16.0277,2.6801
0x0001,1.32507,1.02102,15.906,3.44933
0x0001,1.5708,1.26478,15.819,2.28938
0x0001,1.81652,1.51884,15.1572,2.15507
0x0001,2.0562,1.78016,13.7583,1.06838
0x0001,2.28392,2.03994,11.7871,1.15385
0x0001,2.49409,2.29515,9.10554,-3.22955
0x0001,2.68152,2.54234,5.62062,-5.8547
0x0001,2.8416,2.76894,1.78099,-7.74725
0x0001,2.97039,2.93832,-0.586767,-8.11355
0x0001,3.06471,3.03712,-0.912006,-6.14774
0x0001,3.12225,3.08061,-0.173849,-3.15629
0x0001,3.14159,3.09548,0.0596058,-0.824175
0x0001,3.12225,3.10578,-1.57878,0.299145
0x0001,3.06471,3.11723,-5.38212,-0.409035
0x0001,2.97039,3.11036,-10.1869,-1.9475
0x0001,2.8416,3.06039,-14.4818,-3.779
0x0001,2.68152,2.95281,-17.2834,-4.95116
0x0001,2.49409,2.78611,-18.29,-6.08669
0x0001,2.28392,2.57897,-18.2905,-5.18315
0x0001,2.0562,2.34741,-17.8945,-5.51282
0x0001,1.81652,2.0922,-16.8361,-3.79121
0x0001,1.5708,1.84157,-16.3659,-2.87546
0x0001,1.32507,1.57912,-15.2359,-2.98535
0x0001,1.08539,1.31781,-13.837,-0.909645
0x0001,0.85767,1.05154,-11.5039,1.42247
0x0001,0.647506,0.795568,-8.77985,4.82906
0x0001,0.460076,0.551805,-5.48652,6.5873
0x0001,0.299996,0.349241,-2.98788,7.71062
0x0001,0.171207,0.200847,-1.79088,6.85592
0x0001,0.0768802,0.110056,-1.91271,4.12088
0x0001,0.0193392,0.0570307,-2.11866,1.93529
