9	 0.6	 8	 0	 0	 0	 1	 1
9	 0.6	 5	 0	 0	 0	 0	 1
9	 0.6	 5	 0	 0	 0	 1	 1
9	 0.6	 5	 1	 0	 0	 0	 1
10	 0.6	 5	 0	 0	 0	 1	 1
10	 0.6	 5	 0	 0	 0	 0	 1
10	 0.6	 5	 0	 0	 0	 1	 1
10	 0.6	 5	 1	 0	 0	 0	 1
11	 0.6	 5	 0	 0	 0	 1	 1
11	 0.6	 5	 0	 0	 0	 0	 1
11	 0.6	 5	 0	 0	 0	 1	 1
11	 0.6	 5	 1	 0	 0	 0	 1
11	 0.3	 5	 1	 0	 0	 0	 0
12	 0.3	 0	 0	 0	 0	 0	 0
12	 0.3	 5	 1	 0	 0	 1	 0
12	 0.3	 5	 1	 0	 0	 0	 0
12	 0.3	 5	 1	 0	 0	 1	 0
12	 0.3	 5	 1	 0	 0	 0	 0
12	 0.9	 0	 5	 0	 0	 0	 0
12	 0.3	 5	 0	 0	 0	 0	 0
12	 0.15	 3	 0	 0	 0	 0	 0
12	 0.15	 2	 0	 0	 0	 0	 0
