bpm=40
1	 1.0	 8	 0	 1	 0	 1	 1
1	 0.3	 5	 0	 1	 0	 0	 1
1	 0.3	 5	 1	 1	 1	 0	 1
1	 0.3	 5	 0	 1	 0	 0	 1
1	 0.3	 5	 0	 1	 0	 1	 1
1	 0.3	 5	 0	 1	 0	 0	 1
1	 0.3	 5	 1	 1	 1	 0	 1
1	 0.3	 5	 0	 1	 0	 0	 1
2	 0.3	 5	 0	 1	 0	 1	 1
2	 0.3	 5	 0	 1	 0	 0	 1
2	 0.3	 5	 1	 1	 1	 0	 1
2	 0.3	 5	 0	 1	 0	 0	 1
2	 0.3	 5	 0	 1	 0	 1	 1
2	 0.3	 5	 0	 1	 0	 0	 1
2	 0.3	 5	 1	 1	 1	 0	 1
2	 0.3	 5	 0	 1	 0	 0	 1
3	 0.3	 5	 0	 1	 0	 1	 1
3	 0.3	 5	 0	 1	 0	 0	 1
3	 0.3	 5	 1	 1	 1	 0	 1
3	 0.3	 5	 0	 1	 0	 0	 1
3	 0.3	 5	 0	 1	 0	 1	 1
3	 0.3	 5	 0	 1	 0	 0	 1
3	 0.3	 5	 1	 1	 1	 0	 1
3	 0.3	 5	 0	 1	 0	 0	 1
4	 0.3	 1	 0	 1	 0	 0	 1
4	 0.3	 0	 1	 0	 1	 0	 1
4	 0.3	 4	 0	 1	 0	 0	 1
4	 0.3	 0	 4	 0	 1	 0	 1
4	 0.3	 3	 0	 1	 0	 0	 1
4	 0.3	 0	 3	 0	 1	 0	 1
4	 0.3	 2	 0	 1	 0	 0	 1
4	 0.3	 0	 1	 0	 1	 0	 1
1	 0.3	 8	 0	 1	 0	 1	 1
1	 0.6	 5	 1	 1	 1	 0	 1
1	 0.6	 5	 0	 1	 0	 1	 1
1	 0.6	 5	 1	 1	 1	 0	 1
2	 0.6	 5	 0	 1	 0	 1	 1
2	 0.6	 5	 1	 1	 1	 0	 1
2	 0.6	 5	 0	 1	 0	 1	 1
2	 0.6	 5	 1	 1	 1	 0	 1
3	 0.6	 5	 0	 1	 0	 1	 1
3	 0.6	 5	 1	 1	 1	 0	 1
3	 0.6	 5	 0	 1	 0	 1	 1
3	 0.6	 5	 1	 1	 1	 0	 1
4	 0.6	 1	 0	 1	 0	 0	 1
4	 2.4	 4	 0	 1	 0	 0	 1
4	 2.4	 3	 0	 1	 0	 0	 1
4	 2.4	 2	 0	 1	 0	 0	 1
1	 2.4	 7	 0	 1	 0	 1	 1
