4.92898,7,0,99.9
10.8359,107,0,0
10.841,107,0,0
10.8461,107,0,0
10.8512,107,0,0
10.8563,107,0,0
10.8613,107,0,0
10.8664,107,0,0
10.8715,107,0,0
10.8766,107,0,0
10.8817,107,0,0
10.8868,107,0,0
10.8918,107,0,0
10.8969,107,0,0
10.902,107,0,0
10.9071,107,0,0
10.9121,107,0,0
10.9172,107,0,0
10.9223,107,0,0
10.9273,107,0,0
10.9324,107,0,0
10.9375,107,0,0
10.9425,107,0,0
10.9476,107,0,0
10.9527,107,0,0
10.9578,107,0,0
10.9629,107,0,0
10.9679,107,0,0
10.973,107,0,0
10.978,107,0,0
10.9831,107,0,0
10.9882,107,0,0
10.9932,107,0,0
10.9983,107,0,0
11.0034,107,0,0
11.0085,107,0,0
11.0135,107,0,0
11.0186,107,0,0
11.0237,107,0,0
11.0288,107,0,0
11.0338,107,0,0
11.0389,107,0,0
11.044,107,0,0
11.049,107,0,0
11.0541,107,0,0
11.0592,107,0,0
11.0642,107,0,0
11.0693,107,0,0
11.0744,107,0,0
11.0794,107,0,0
11.0845,107,0,0
11.0895,107,0,0
11.0946,107,0,0
11.0997,107,0,0
11.1047,107,0,0
11.1098,107,0,0
11.1149,107,0,0
11.12,107,0,0
11.125,107,0,0
11.1301,107,0,0
11.1352,107,0,0
11.1402,107,0,0
11.1453,107,0,0
11.1504,107,0,0
11.1554,107,0,0
11.1605,107,0,0
11.1656,107,0,0
11.1707,107,0,0
11.1757,107,0,0
11.1808,107,0,0
11.1859,107,0,0
11.191,107,0,0
11.1961,107,0,0
11.2011,107,0,0
11.2062,107,0,0
11.2113,107,0,0
11.2164,107,0,0
11.2215,107,0,0
11.2265,107,0,0
11.2316,107,0,0
11.2367,107,0,0
11.2417,107,0,0
11.2468,107,0,0
11.2519,107,0,0
11.257,107,0,0
11.262,107,0,0
11.2671,107,0,0
11.2722,107,0,0
11.2772,107,0,0
11.2823,107,0,0
11.2874,107,0,0
11.2925,107,0,0
11.2975,107,0,0
11.3026,107,0,0
11.3077,107,0,0
11.3128,107,0,0
11.3178,107,0,0
11.3229,107,0,0
11.328,107,0,0
11.333,107,0,0
11.3381,107,0,0
11.3431,107,0,0
11.3482,107,0,0
11.3533,107,0,0
11.3583,107,0,0
11.3634,107,0,0
11.3685,107,0,0
11.3736,107,0,0
11.3786,107,0,0
11.3837,107,0,0
11.3888,107,0,0
11.3939,107,0,0
11.3989,107,0,0
11.404,107,0,0
11.4091,107,0,0
11.4141,107,0,0
11.4192,107,0,0
11.4243,107,0,0
11.4293,107,0,0
11.4344,107,0,0
11.4395,107,0,0
11.4445,107,0,0
11.4496,107,0,0
11.4546,107,0,0
11.4597,107,0,0
11.4648,107,0,0
11.4699,107,0,0
11.4749,107,0,0
11.48,107,0,0
11.4851,107,0,0
11.4901,107,0,0
11.4952,107,0,0
11.5003,107,0,0
11.5053,107,0,0
11.5104,107,0,0
11.5155,107,0,0
11.5206,107,0,0
11.5256,107,0,0
11.5307,107,0,0
11.5358,107,0,0
11.5408,107,0,0
11.5459,107,0,0
11.551,107,0,0
11.556,107,0,0
11.5611,107,0,0
11.5662,107,0,0
11.5712,107,0,0
11.5763,107,0,0
11.5814,107,0,0
11.5864,107,0,0
11.5915,107,0,0
11.5966,107,0,0
11.6017,107,0,0
11.6067,107,0,0
11.6118,107,0,0
11.6169,107,0,0
11.622,107,0,0
11.627,107,0,0
11.6321,107,0,0
11.6372,107,0,0
11.6422,107,0,0
11.6473,107,0,0
11.6524,107,0,0
11.6575,107,0,0
11.6625,107,0,0
11.6676,107,0,0
11.6727,107,0,0
11.6778,107,0,0
11.6828,107,0,0
11.6879,107,0,0
11.6929,107,0,0
11.698,107,0,0
11.7031,107,0,0
11.7082,107,0,0
11.7132,107,0,0
11.7183,107,0,0
11.7234,107,0,0
11.7284,107,0,0
11.7335,107,0,0
11.7386,107,0,0
11.7437,107,0,0
11.7487,107,0,0
11.7538,107,0,0
11.7589,107,0,0
